date,code,nav,source,change_pct,valid
2026-07-19,0050,100.15,TWSE,0.0,1
2026-07-20,0050,99.2,TWSE,-0.00948577134298555,1
2026-07-21,0050,102.5,TWSE,0.033266129032258035,1
2026-07-22,0050,103.85,TWSE,0.013170731707317017,1
2026-07-23,0050,103.9,TWSE,0.00048146364949457266,1
2026-07-24,0050,101.7,TWSE,-0.021174205967276254,1
2026-07-25,0050,101.7,TWSE,0.0,1
2026-07-26,0050,101.7,TWSE,0.0,1
2026-07-27,0050,101.45,TWSE,-0.0024582104228121925,1
2026-07-28,0050,97.15,TWSE,-0.04238541153277474,1
2026-07-29,0050,93.7,TWSE,-0.03551209469891922,1
2026-07-30,0050,93.5,TWSE,-0.0021344717182497632,1
2026-07-31,0050,102.85,TWSE,0.09999999999999994,1
2026-08-01,0050,102.85,TWSE,0.0,1
2026-08-02,0050,102.85,TWSE,0.0,1
2026-08-03,0050,102.0,TWSE,-0.0082644628099173,1
2026-08-04,0050,100.65,TWSE,-0.013235294117647003,1
2026-08-05,0050,103.8,TWSE,0.03129657228017875,1
2026-08-06,0050,103.3,TWSE,-0.004816955684007708,1
2026-08-07,0050,102.85,TWSE,-0.004356243949661208,1
2026-08-08,0050,102.85,TWSE,0.0,1
2026-08-09,0050,102.85,TWSE,0.0,1
2026-08-10,0050,104.25,TWSE,0.013612056392805112,1
2026-08-11,0050,104.6,TWSE,0.003357314148681001,1
2026-08-12,0050,105.2,TWSE,0.005736137667304097,1
2026-08-13,0050,106.7,TWSE,0.014258555133079848,1
2026-08-15,0050,106.4,TWSE,-0.0028116213683223724,1
2026-08-16,0050,106.4,TWSE,0.0,1
2026-08-17,0050,106.45,TWSE,0.00046992481203004844,1
2026-08-18,0050,104.9,TWSE,-0.014560826679192082,1
2026-08-19,0050,103.1,TWSE,-0.01715919923736903,1
2026-08-20,0050,103.8,TWSE,0.006789524733268699,1
2026-08-21,0050,104.65,TWSE,0.008188824662813185,1
2026-08-22,0050,104.65,TWSE,0.0,1
2026-08-23,0050,104.65,TWSE,0.0,1
2026-08-24,0050,103.8,TWSE,-0.008122312470138638,1
2026-08-25,0050,104.4,TWSE,0.005780346820809331,1
2026-08-26,0050,105.9,TWSE,0.014367816091954023,1
2026-08-27,0050,106.05,TWSE,0.0014164305949007693,1
2026-08-28,0050,106.95,TWSE,0.00848656294200854,1
2026-08-29,0050,106.95,TWSE,0.0,1
